ReportShipping,ReportQtySold,ReportTax,ReportTotalSales,StoreName,StoreShipping,StoreQtySold,StoreTax,StoreTotalSales,TransactionNumber,TransactionDate,Register,TransactionShipping,TransactionQtySold,TransactionTax,TransactionTotalSales,ItemSku,ItemDescription,Supplier,Department,Category,SalesRep,Price,Cost,QtySold,Tax,TotalSales,PriceA,PriceB,PriceC,SalePrice,SaleStartDate,SaleEndDate,BinLocation
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002150,05/07/2017,Register: 1,£0.00,50.00,£6.58,£46.08,DN2317625,GECO COMP SLUG 12G/27G,Ruag Ammotec (UK) Limited,AMMUNITION,TARGET,Unassigned,£0.79,£0.42,50.00,£6.58,£46.08,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002151,05/07/2017,Register: 1,£0.00,203.00,£14.15,£99.05,CW22SUB42,WINCHESTER 22 SUBS MAX 42G,Browning International SA,AMMUNITION,GAME,Unassigned,£0.13,£0.07,200.00,£4.33,£30.33,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002151,05/07/2017,Register: 1,£0.00,203.00,£14.15,£99.05,123,MISCELLANEOUS ITEM,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,£15.00,£0.00,1.00,£2.50,£17.50,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002151,05/07/2017,Register: 1,£0.00,203.00,£14.15,£99.05,VAHUGGER100C,HUGGER 100C GUN SLING BLACK,Vanguard World UK,RIFLE ACCESSORIES,SLINGS,Unassigned,£29.95,£12.44,1.00,£4.99,£34.94,£0.00,£0.00,£0.00,£0.00,,,T
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002151,05/07/2017,Register: 1,£0.00,203.00,£14.15,£99.05,99W2-AC17,HW100 SLING SWIVEL SILVER 17MM,BEST FITTINGS LTD,RIFLE ACCESSORIES,SLINGS,Unassigned,£13.95,£4.50,1.00,£2.33,£16.28,£0.00,£0.00,£0.00,£0.00,,,BG
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002152,05/07/2017,Register: 1,£0.00,1.00,£0.00,£460.00,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£460.00,£0.00,1.00,£0.00,£460.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002153,05/07/2017,Register: 1,£0.00,1.00,£48.17,£337.17,HW45 177 SILST,WEIHRAUCH HW45 .177 SILVR STAR,Hull Cartridge Company Limited,AIR GUN,PISTOL,Unassigned,£289.00,£187.15,1.00,£48.17,£337.17,£0.00,£0.00,£0.00,£0.00,,,R
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002154,05/07/2017,Register: 1,£0.00,1.00,£0.25,£1.75,16-5369,BSA R10 MAG O-RING,BSA Guns (UK) Limited,AIR GUN,SPARES & ACCESSORIES,Unassigned,£1.50,£0.45,1.00,£0.25,£1.75,£0.00,£0.00,£0.00,£0.00,,,BY
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002155,06/07/2017,Register: 1,£0.00,3.00,£0.00,£645.00,POST & PACKING,POSTAGE & PACKING,Shooting Supplies Limited,POST & PACKING,POST & PACKING,Unassigned,£20.00,£0.00,1.00,£0.00,£20.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002155,06/07/2017,Register: 1,£0.00,3.00,£0.00,£645.00,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£495.00,£0.00,1.00,£0.00,£495.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002155,06/07/2017,Register: 1,£0.00,3.00,£0.00,£645.00,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£150.00,£0.00,1.00,£0.00,£130.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002156,06/07/2017,Register: 1,£0.00,2.00,£4.65,£32.55,123,MISCELLANEOUS ITEM,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,£13.95,£0.00,2.00,£4.65,£32.55,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002157,06/07/2017,Register: 1,£0.00,2.00,£7.49,£52.43,123,MISCELLANEOUS ITEM,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,£29.99,£0.00,1.00,£5.00,£34.99,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002157,06/07/2017,Register: 1,£0.00,2.00,£7.49,£52.43,21001,"HAWKE SCOPE MOUNT 1"" HIGH",Deben Group Industries Ltd,OPTICS,MOUNTS & RAILS,Unassigned,£14.95,£3.50,1.00,£2.49,£17.44,£0.00,£0.00,£0.00,£0.00,,,J
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002158,06/07/2017,Register: 1,£0.00,203.00,£19.17,£134.17,ASC-PRSBL,PODIUM RIFLE SLIP BLACK,Ardee Sports Company,GUN SLIPS & CASES,RIFLE SLIP,Unassigned,£29.95,£8.95,1.00,£4.95,£34.67,£0.00,£0.00,£0.00,£0.00,,,O
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002158,06/07/2017,Register: 1,£0.00,203.00,£19.17,£134.17,CW22SUB42,WINCHESTER 22 SUBS MAX 42G,Browning International SA,AMMUNITION,GAME,Unassigned,£0.13,£0.07,200.00,£4.30,£30.10,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002158,06/07/2017,Register: 1,£0.00,203.00,£19.17,£134.17,VAHUGGER100C,HUGGER 100C GUN SLING BLACK,Vanguard World UK,RIFLE ACCESSORIES,SLINGS,Unassigned,£29.95,£12.44,1.00,£4.95,£34.67,£0.00,£0.00,£0.00,£0.00,,,T
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002158,06/07/2017,Register: 1,£0.00,203.00,£19.17,£134.17,S5950366,SAKO QUAD MAG 22 & MAC2 (5),GMK Limited,RIFLE ACCESSORIES,MAGAZINE,Unassigned,£30.00,£18.05,1.00,£4.96,£34.73,£0.00,£0.00,£0.00,£0.00,,,F
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002159,06/07/2017,Register: 1,£0.00,8.00,£17.97,£125.76,S2120,SIERRA .308 125G SPITZER,Henry Krank & Company Limited,RELOADING,GAME,Unassigned,£31.70,£17.94,1.00,£5.28,£36.98,£0.00,£0.00,£0.00,£0.00,,,F
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002159,06/07/2017,Register: 1,£0.00,8.00,£17.97,£125.76,HOD-T72,HODGDON TRIPLE 7 (FFG),Edgar Brothers,RELOADING,POWDER,Unassigned,£47.95,£28.22,1.00,£7.99,£55.94,£0.00,£0.00,£0.00,£0.00,,,G
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002159,06/07/2017,Register: 1,£0.00,8.00,£17.97,£125.76,FED-210,FEDRAL LR RI PRIMER 100,GMK Limited,RELOADING,PRIMERS,Unassigned,£4.69,£2.80,6.00,£4.69,£32.83,£0.00,£0.00,£0.00,£0.00,,,E
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002160,06/07/2017,Register: 1,£0.00,500.00,£18.50,£129.50,12BFIR28GF7.5,FIRST 28GR F7.5,Eley Hawk Limited,CARTRIDGES,SHOTGUN CARTRIDGES,Unassigned,£0.28,£0.13,500.00,£18.50,£129.50,£0.00,£0.00,£0.00,£0.00,,,CART
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002161,06/07/2017,Register: 1,£0.00,100.00,£2.00,£14.00,05400,ELEY 22 SUBSONIC,Eley Limited,AMMUNITION,GAME,Unassigned,£0.12,£0.07,100.00,£2.00,£14.00,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002162,06/07/2017,Register: 1,£0.00,257.00,£41.67,£291.67,ASC-NT007,PIGEON CRADLES,Ardee Sports Company,DECOYING,POLES,Unassigned,£2.99,£0.91,6.00,£2.99,£20.93,£0.00,£0.00,£0.00,£0.00,,,P
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002162,06/07/2017,Register: 1,£0.00,257.00,£41.67,£291.67,20BGP25GF5,20B GRAND PRIX 25GR F5,Eley Hawk Limited,CARTRIDGES,SHOTGUN CARTRIDGES,Unassigned,£0.44,£0.20,250.00,£13.58,£95.08,£0.00,£0.00,£0.00,£0.00,,,CART
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002162,06/07/2017,Register: 1,£0.00,257.00,£41.67,£291.67,74150231402,PIGEON CAR 2 ARMS COMPACT,Outfit International UK,DECOYING,ROTARY,Unassigned,£159.99,£80.00,1.00,£25.09,£175.65,£0.00,£0.00,£0.00,£0.00,,,P
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002163,06/07/2017,Register: 1,£0.00,1.00,£39.99,£279.94,ZOHP-0122,ZORAKI ALECTO PISTOL .22,Highland Outdoors Limited,AIR GUN,PISTOL,Unassigned,£239.95,£148.29,1.00,£39.99,£279.94,£0.00,£0.00,£0.00,£0.00,,,R
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002164,06/07/2017,Register: 1,£0.00,1.00,£0.00,£20.00,POST & PACKING,POSTAGE & PACKING,Shooting Supplies Limited,POST & PACKING,POST & PACKING,Unassigned,£20.00,£0.00,1.00,£0.00,£20.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002165,06/07/2017,Register: 1,£0.00,1.00,£0.17,£1.17,AG FILL 1,AIR GUN FILL SMALL/MEDIUM,Shooting Supplies Limited,AIR GUN,CHARGING,Unassigned,£1.00,£0.01,1.00,£0.17,£1.17,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002166,06/07/2017,Register: 1,£0.00,-1.00,£30.83,£30.83,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£90.00,£0.00,-1.00,£0.00,-£90.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002166,06/07/2017,Register: 1,£0.00,-1.00,£30.83,£30.83,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£94.95,£0.00,-1.00,£0.00,-£94.95,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002166,06/07/2017,Register: 1,£0.00,-1.00,£30.83,£30.83,23389752,"COLT SA ARMY BLUE CO2 7.5"" 177",John Rothery (Wholesale)Co Ltd,AIR GUN,PISTOL,Unassigned,£184.95,£88.40,1.00,£30.83,£215.78,£0.00,£0.00,£0.00,£0.00,,,R
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002167,06/07/2017,Register: 1,£0.00,1.00,£0.88,£6.13,RA2137453,RWS .177 GECO 7.0gr,Ruag Ammotec (UK) Limited,PELLETS,FLAT,Unassigned,£5.25,£2.50,1.00,£0.88,£6.13,£0.00,£0.00,£0.00,£0.00,,,D
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002168,06/07/2017,Register: 1,£0.00,1.00,£4.16,£29.11,JRY-BIMTH,"BISLEY 2-PIECE 1"" HIGH MOUNT",John Rothery (Wholesale)Co Ltd,OPTICS,MOUNTS & RAILS,Unassigned,£24.95,£11.85,1.00,£4.16,£29.11,£0.00,£0.00,£0.00,£0.00,,,J
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002169,06/07/2017,Register: 1,£0.00,1.00,£2.16,£15.11,WPLACCU22,WEBLEY ACCUPELL .22 14.3gr,Highland Outdoors Limited,PELLETS,DOMED,Unassigned,£12.95,£6.82,1.00,£2.16,£15.11,£0.00,£0.00,£0.00,£0.00,,,Z8
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002170,06/07/2017,Register: 1,£0.00,3.00,£0.50,£3.50,123,MISCELLANEOUS ITEM,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,£1.00,£0.00,3.00,£0.50,£3.50,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002171,06/07/2017,Register: 1,£0.00,3.00,£41.67,£291.67,VI-N540,VIHTAVUORI N540 1KG,Hannams Reloading Limited,RELOADING,POWDER,Unassigned,£89.95,£54.15,1.00,£13.99,£97.95,£0.00,£0.00,£0.00,£0.00,,,G
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002171,06/07/2017,Register: 1,£0.00,3.00,£41.67,£291.67,VI-N570,VIHTAVUORI N570 1KG,Hannams Reloading Limited,RELOADING,POWDER,Unassigned,£89.95,£51.15,1.00,£13.99,£97.95,£0.00,£0.00,£0.00,£0.00,,,G
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002171,06/07/2017,Register: 1,£0.00,3.00,£41.67,£291.67,VI-N140,VIHTAVUORI N140 1KG,Hannams Reloading Limited,RELOADING,POWDER,Unassigned,£87.95,£52.35,1.00,£13.68,£95.77,£0.00,£0.00,£0.00,£0.00,,,G
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002172,06/07/2017,Register: 1,£0.00,1.00,£33.33,£233.33,DEPOSIT,DEPOSIT,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,£200.00,£0.00,1.00,£33.33,£233.33,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002173,06/07/2017,Register: 1,£0.00,2.00,£4.15,£29.05,PRO-PS2-500,PRO-SHOT PATCH 270-38 (500),Viking Arms Limited,CHEMICAL & CLEANING,CLOTHS & PATCHES,Unassigned,£17.95,£7.78,1.00,£2.99,£20.94,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002173,06/07/2017,Register: 1,£0.00,2.00,£4.15,£29.05,JRY-STJ30,PRO-SHOT JAG 30 FEMALE,John Rothery (Wholesale)Co Ltd,CHEMICAL & CLEANING,"JAGS, MOPS & PBs",Unassigned,£6.95,£3.32,1.00,£1.16,£8.11,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002174,06/07/2017,Register: 1,£0.00,4.00,£21.71,£151.94,DEPOSIT,DEPOSIT,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,£100.00,£0.00,1.00,£16.67,£116.67,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002174,06/07/2017,Register: 1,£0.00,4.00,£21.71,£151.94,JRY-HNFTT177,H&N FIELD TARGET TROPHY .177,John Rothery (Wholesale)Co Ltd,PELLETS,DOMED,Unassigned,£9.25,£5.33,1.00,£1.54,£10.79,£0.00,£0.00,£0.00,£0.00,,,Z9
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002174,06/07/2017,Register: 1,£0.00,4.00,£21.71,£151.94,AAP-452,AIR ARM DIAB FIELD .17 (500),Deben Group Industries Ltd,PELLETS,DOMED,Unassigned,£10.49,£6.24,2.00,£3.50,£24.48,£0.00,£0.00,£0.00,£0.00,,,D
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002175,06/07/2017,Register: 1,£0.00,254.00,£96.87,£678.06,JRY-PB170,BISLEY P' BRONZE 170,John Rothery (Wholesale)Co Ltd,CHEMICAL & CLEANING,"JAGS, MOPS & PBs",Unassigned,£5.25,£2.12,1.00,£0.88,£6.13,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002175,06/07/2017,Register: 1,£0.00,254.00,£96.87,£678.06,JRY-STJ17,BISLEY JAGS .17 CAL FEMALE,John Rothery (Wholesale)Co Ltd,CHEMICAL & CLEANING,"JAGS, MOPS & PBs",Unassigned,£6.95,£3.32,1.00,£1.16,£8.11,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002175,06/07/2017,Register: 1,£0.00,254.00,£96.87,£678.06,JRY-RR170T,CLEANING ROD 1PIECE 170,John Rothery (Wholesale)Co Ltd,CHEMICAL & CLEANING,CLEANING RODS,Unassigned,£19.99,£10.22,1.00,£3.33,£23.32,£0.00,£0.00,£0.00,£0.00,,,C
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002175,06/07/2017,Register: 1,£0.00,254.00,£96.87,£678.06,MOSS-50300,MOSSBERG 590 PERSUADER 12G MARINE 9+1,York Guns Limited,SHOTGUNS,SEMI AUTO & PUMP,Unassigned,£549.00,£352.99,1.00,£91.50,£640.50,£0.00,£0.00,£0.00,£0.00,,,A
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002175,06/07/2017,Register: 1,£0.00,254.00,£96.87,£678.06,12BPIGSEL30GP6,PIGEON SELECT 30GR P6,Eley Hawk Limited,CARTRIDGES,SHOTGUN CARTRIDGES,Unassigned,£0.32,£0.15,250.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,,,CART
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002176,06/07/2017,Register: 1,£0.00,0.00,£0.00,£199.00,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£399.00,£0.00,1.00,£0.00,£399.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002176,06/07/2017,Register: 1,£0.00,0.00,£0.00,£199.00,2HANDGOODS,SECONDHAND GOODS,Shooting Supplies Limited,SECONDHAND GOODS,SECONDHAND GOODS,Unassigned,£200.00,£0.00,-1.00,£0.00,-£200.00,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002177,06/07/2017,Register: 1,£0.00,50.00,£2.50,£17.50,CS17HMR1,WINCHESTER 17 HMR V MAX 17G,Browning International SA,AMMUNITION,GAME,Unassigned,£0.30,£0.17,50.00,£2.50,£17.50,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002178,06/07/2017,Register: 1,£0.00,2.00,£25.98,£181.88,H021381,3LT CYL 300 3LT BLEED & HOSE,Midland Diving Equipment Ltd,AIR GUN,CHARGING,Unassigned,£149.95,£87.99,1.00,£24.99,£174.94,£0.00,£0.00,£0.00,£0.00,,,R
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002178,06/07/2017,Register: 1,£0.00,2.00,£25.98,£181.88,JRY-VFG22,VFG CLEANING PELLETS .22,John Rothery (Wholesale)Co Ltd,CHEMICAL & CLEANING,CLOTHS & PATCHES,Unassigned,£5.95,£2.54,1.00,£0.99,£6.94,£0.00,£0.00,£0.00,£0.00,,,D
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002179,06/07/2017,Register: 1,£0.00,500.00,£11.67,£81.67,02000,ELEY 22 EDGE,Eley Limited,AMMUNITION,TARGET,Unassigned,£0.14,£0.09,500.00,£11.67,£81.67,£0.00,£0.00,£0.00,£0.00,,,SAFE
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002180,06/07/2017,Register: 1,£0.00,2.00,£24.65,£172.55,HWSIL,HW MODERATOR 1/2 UNF,Hull Cartridge Company Limited,MODERATORS,AIR,Unassigned,£47.95,£27.00,1.00,£7.99,£55.94,£0.00,£0.00,£0.00,£0.00,,,J
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002180,06/07/2017,Register: 1,£0.00,2.00,£24.65,£172.55,14225,VANTAGE 3-9 X40 IR M'DOT AO,Deben Group Industries Ltd,OPTICS,SCOPES,Unassigned,£99.95,£56.09,1.00,£16.66,£116.61,£0.00,£0.00,£0.00,£0.00,,,Z7
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002181,06/07/2017,Register: 1,£0.00,1.00,£16.67,£116.67,DEPOSIT,DEPOSIT,Shooting Supplies Limited,MISCELLANEOUS,MISCELLANEOUS,Unassigned,£100.00,£0.00,1.00,£16.67,£116.67,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002182,06/07/2017,Register: 1,£0.00,4.00,£1.33,£9.33,AG FILL 2,AIR GUN FILL LARGE,Shooting Supplies Limited,AIR GUN,CHARGING,Unassigned,£2.00,£0.01,4.00,£1.33,£9.33,£0.00,£0.00,£0.00,£0.00,,,
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002183,07/07/2017,Register: 1,£0.00,3.00,£12.65,£88.54,SP288708,S'ARMS P1911 4.5 BB,LR Nash (SMK) Ltd,AIR GUN,PISTOL,Unassigned,£59.95,£49.95,1.00,£9.99,£69.94,£0.00,£0.00,£0.00,£0.00,,,T
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002183,07/07/2017,Register: 1,£0.00,3.00,£12.65,£88.54,0737,CROSMAN COPPERHEAD BB PK/1500,ASI Limited,PELLETS,BB,Unassigned,£5.99,£2.20,1.00,£1.00,£6.99,£0.00,£0.00,£0.00,£0.00,,,Z9
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002183,07/07/2017,Register: 1,£0.00,3.00,£12.65,£88.54,MILCO2,12G CO2 CAPSULE,LR Nash (SMK) Ltd,AIR GUN,SPARES & ACCESSORIES,Unassigned,£9.95,£2.10,1.00,£1.66,£11.61,£0.00,£0.00,£0.00,£0.00,,,Z9
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002184,07/07/2017,Register: 1,£0.00,1.00,£40.83,£285.83,HW45 177,WEIHRAUCH HW45 .177,Hull Cartridge Company Limited,AIR GUN,PISTOL,Unassigned,£245.00,£164.35,1.00,£40.83,£285.83,£0.00,£0.00,£0.00,£0.00,,,R
£0.00,"960,391.20","£150,518.95","£1,201,759.67",Shooting Supplies,£0.00,"960,391.20","£150,518.95","£1,201,759.67",00010001002185,07/07/2017,Register: 1,£0.00,2.00,£3.92,£27.42,JRY-JSEX4.53,JSB EXACT .177 (500),John Rothery (Wholesale)Co Ltd,PELLETS,DOMED,Unassigned,£11.75,£5.99,2.00,£3.92,£27.42,£0.00,£0.00,£0.00,£0.00,,,D
